Date,Bitcoin-USD,Bitcoin-CNY,Gold,Composite Stock Index,Energy,Material,Industrial,Consumer discretionary,Consumer Staple,Health Care,Financials,Information Technology,Telecommunication,Utilities,Commodity,A-Shares,B-Shares,C-Bonds,T-Bonds
9/29/2022,19508.14,138993.546686,388.87,3041.205,1924.47,2246.27,2498.68,3007.43,15369.15,6418.94,3962.52,2823.23,2792.73,2183.41,2662.548,3187.268,2023.774,266.95,197.71
9/28/2022,19567.79,140897.871895,386.37,3045.067,1895.92,2225.81,2483.74,3025.89,15429.67,6283.32,4014.61,2825.69,2814.24,2190.79,2626.036,3191.379,2018.38,266.93,197.86
9/27/2022,19072.71,136867.674231,385.23,3093.862,1907.27,2310.12,2549.82,3082.33,15474,6334.51,4033.21,2895.71,2888.92,2233.84,2712.58,3242.508,2033.761,266.94,197.84
9/26/2022,19113.38,136416.015736,384.51,3051.226,1916.36,2295.81,2515.07,3025,14980.97,6057.15,4025.78,2837.66,2804.23,2224.66,2708.138,3197.919,1970.115,266.94,197.85
9/23/2022,18852.06,134383.139298,387.46,3088.369,1987.95,2359.63,2544.25,2974.14,14808.46,6120.58,4084.13,2862.03,2815.83,2262.63,2800.142,3236.517,2131.657,266.86,197.86
9/22/2022,19247.72,136237.286932,385.6,3108.91,2024.35,2380.69,2554.75,3005.68,14763.96,6168.08,4062.49,2933.6,2831.37,2288.69,2834.011,3257.871,2182.983,266.83,197.86
9/21/2022,18926.45,133435.25779,385.26,3117.177,1971.03,2395.3,2565.78,3040.76,14939.41,6311.16,4080,2930.15,2838.18,2295.14,2805.663,3266.511,2175.145,266.84,197.82
9/20/2022,18974.31,133167.399873,386.12,3122.406,1940.56,2392.06,2571.77,3100.9,15125.28,6443.55,4076.12,2978.29,2843.46,2259.18,2783.477,3271.982,2170.07,266.79,197.87
9/19/2022,19522.21,136753.08105,384.8,3115.602,1935.07,2369.97,2555.63,3066.62,15034.76,6446.46,4120.21,3001.54,2819.77,2255.55,2745.988,3264.91,2151.08,266.77,197.83
9/16/2022,19751.07,138000.72609,383.7,3126.398,1925.96,2378.61,2563.53,3066.65,14950.17,6508.21,4111.48,3064.39,2834.02,2278.5,2754.795,3276.135,2163.565,266.7,197.75
9/15/2022,19852.49,138860.226554,386.03,3199.919,2012.77,2448.56,2622.61,3129.24,15251.33,6685.11,4231.61,3096.12,2884.49,2352.45,2858.791,3353.312,2187.651,266.67,197.75
9/14/2022,19946.38,138862.708284,386.9,3237.542,2022.41,2492.79,2695.72,3189.53,15164.89,6732.66,4183.39,3165.47,2943.17,2394.48,2905.885,3392.767,2183.812,266.61,197.71
9/13/2022,20240.4,140276.0922,389.4,3263.797,2037.82,2530.42,2728.89,3236.56,15218.77,6752.18,4222.45,3173.52,2971.85,2418.34,2948.442,3420.263,2181.746,266.6,197.77
9/9/2022,21300.3,147536.52795,389.13,3262.054,2065.82,2536.08,2723.53,3216.03,15044.03,6849.17,4201.41,3166.36,2981.86,2465.75,2961.761,3418.384,2174.821,266.48,197.74
9/8/2022,19379.74,134836.479024,388.3,3235.586,2050.85,2486.73,2716.98,3180.37,14794.21,6711.36,4123.16,3159,2994.5,2462.57,2926.225,3390.664,2167.132,266.46,197.67
9/7/2022,19387.15,135043.13204,386.38,3246.294,2083.65,2488.55,2715.98,3180.69,14720.29,6743.01,4119.06,3187.07,3000.29,2456.52,2942.363,3401.819,2181.209,266.43,197.7
9/6/2022,18978.5,131985.97825,388.53,3243.447,2083.53,2480.24,2701.12,3169.89,14959.54,6780.33,4138.25,3134.92,2998.35,2429.8,2934.811,3398.815,2170.266,266.42,197.63
9/5/2022,19742.13,136891.92942,386.5,3199.912,2048.79,2418.79,2622.55,3100.94,14883.38,6757.9,4130.67,3128.35,2970.18,2387.53,2857.114,3353.229,2142.878,266.4,197.61
9/2/2022,19969.21,137787.549,386.77,3186.478,1945.9,2398.86,2613.14,3121.15,15197.23,6852.97,4112.24,3159.04,2942.41,2343.01,2796.172,3339.17,2116.906,266.3,197.54
9/1/2022,20071.34,138632.74538,383.12,3184.98,1955.79,2411.97,2634.68,3139.59,15402.92,6919.64,4124.14,3132.51,2921.34,2317.91,2816.559,3337.617,2114.74,266.25,197.48
8/31/2022,20196.67,139163.134968,386,3202.138,1914.9,2429.04,2649.05,3178.49,15684.79,6952.11,4146.92,3142.3,2882.68,2336.42,2808.294,3355.601,2100.468,266.19,197.44
8/30/2022,19975.94,138061.711716,388.98,3227.22,1959.82,2463.2,2702.9,3204.83,15460.59,6874.06,4078.8,3165.46,2976.98,2358.94,2881.648,3381.865,2140.691,266.16,197.45
8/29/2022,20177.32,139401.068416,387.56,3240.728,2042.42,2488.16,2722.17,3201.6,15509.47,6922.48,4063.61,3150.9,2917.44,2398.35,2948.252,3395.998,2147.532,266.12,197.36
8/26/2022,20650.41,141903.422397,389.5,3236.223,2006.89,2500.34,2691.41,3215.2,15639.01,6974.63,4100.94,3150.72,2907.28,2399.53,2935.751,3391.189,2126.138,266.05,197.35
8/25/2022,21647.93,148271.002156,389.58,3246.248,2053.21,2509.31,2702.04,3217.62,15408.69,6943.89,4110.57,3172.29,2895.71,2412.24,2959.244,3401.72,2121.117,265.99,197.35
8/24/2022,21692.74,148801.35003,388.02,3215.203,1953.81,2482.02,2690.73,3182.81,15087.66,6891.67,4032,3202.67,2902.73,2364.33,2888.142,3369.174,2111.139,265.96,197.37
8/23/2022,21477.74,146800.3529,386.94,3276.223,1965.93,2547.45,2752.47,3274.98,15200.07,6994.61,4036.31,3342.25,2957.59,2408.87,2949.865,3433.021,2120.996,265.93,197.29
8/22/2022,21124.4,144666.22852,383.77,3277.794,1911.41,2553,2759.76,3273.83,15382.96,7083.71,4063.84,3369.73,2981,2370.17,2934.493,3434.611,2114.638,265.9,197.24
8/19/2022,21274.36,145040.076736,385.72,3258.078,1878.28,2487.19,2751.58,3227.94,15310.92,7082.56,4069.97,3358.43,2962.78,2378.21,2859.127,3413.927,2090.068,265.75,197.17
8/18/2022,23416.76,158913.158388,384.2,3277.544,1835.93,2512.89,2805.3,3249.78,15403.81,7136.94,4055.24,3432.7,2999.25,2288.43,2869.842,3434.243,2088.317,265.7,197.09
8/17/2022,23407.4,158727.92014,389.23,3292.526,1853.79,2539.52,2811.46,3267.89,15609.91,7225.75,4098.39,3407.86,2964.26,2334.3,2900.757,3450.025,2092.067,265.64,197.11
8/16/2022,23984.02,162808.324564,380.01,3277.885,1853.47,2558.59,2797.16,3233.37,15522.52,7188.82,4052.02,3391.58,2950.75,2309.27,2925.779,3434.572,2099.029,265.57,196.93
8/15/2022,24074.01,163065.306735,390.83,3276.087,1852.04,2586.36,2776.6,3237.46,15638.05,7263.59,4055.25,3426.06,2950.27,2294.61,2939.578,3432.645,2089.656,265.5,196.77
8/12/2022,24240.76,163450.596528,389.7,3276.888,1825.38,2569.16,2752.31,3248.98,15797.14,7347.18,4094.78,3463.76,2919.13,2264.01,2900.398,3433.365,2076.074,265.43,196.56
8/11/2022,24216.28,163333.965344,389.1,3281.665,1781.99,2550.71,2762.65,3270.1,15686.28,7348.66,4091.17,3549.84,2942.24,2234.16,2872.88,3438.395,2072.732,265.43,196.53
8/10/2022,23904.94,160732.035572,390.72,3230.02,1769.83,2526.86,2726.02,3214.54,15402.74,7169.48,3989.38,3482.05,2909.3,2199.61,2860.7,3384.138,2046.497,265.44,196.5
8/9/2022,23144.84,156290.161068,389.77,3247.432,1786.8,2522.44,2749.63,3255.38,15717.58,7284.46,4016.8,3536.39,2920.06,2212.12,2856.068,3402.427,2056.342,265.4,196.46
8/8/2022,24072.39,162517.519368,387.5,3236.934,1736.02,2505.77,2712.67,3246.57,15716.04,7369.95,4035.87,3526.33,2881.73,2226.21,2815.517,3391.337,2050.44,265.35,196.47
8/5/2022,22985.34,155424.570546,389.84,3227.027,1692.08,2488.81,2709.56,3251.74,15786.62,7384.73,4059.84,3555.05,2874.36,2199.53,2773.923,3381.24,2041.302,265.25,196.47
8/4/2022,22513.58,151950.905494,381.64,3189.039,1707.71,2437.99,2689.06,3243.53,15616.5,7229.82,4012.26,3346.65,2833.37,2190.65,2739.89,3341.391,2029.737,265.23,196.44
8/3/2022,23327.08,157644.40664,385.46,3163.674,1719.24,2428.07,2686.28,3270.39,15402.88,7061.7,3974.05,3285.27,2813.95,2149.29,2743.368,3314.747,2036.007,265.2,196.39
8/2/2022,23029.66,155507.77915,387.82,3186.266,1736.22,2446.14,2726.8,3330.17,15483.75,7019.39,4018.98,3201.89,2837.88,2175.93,2764.59,3338.491,2039.796,265.15,196.38
8/1/2022,23129.11,156556.319768,384.98,3259.958,1777.02,2513.34,2795.28,3409.98,15677.13,7212.21,4087.32,3253.92,2892.3,2247.16,2844.833,3415.748,2076.363,265.13,196.34
7/29/2022,23951.94,161543.85933,382.75,3253.238,1744,2505.88,2798.44,3377.63,15591.42,7186.52,4123.3,3216.69,2883.72,2265.65,2825.582,3408.956,2065.448,265.02,196.16
7/28/2022,24033.74,162162.853902,379.07,3282.576,1782.34,2523.19,2823.24,3403.01,15987,7385.25,4166.95,3289.07,2885.4,2261.4,2863.156,3439.737,2067.352,265,196.07
7/27/2022,22784.97,154003.61223,375.33,3275.755,1766.07,2510.58,2840.95,3379.83,15990.07,7403.24,4172.92,3223.44,2926.38,2267.78,2833.614,3432.698,2048.496,264.97,196.09
7/26/2022,20985.62,141942.536556,375.9,3277.436,1763.26,2521.81,2822.85,3367.54,16170.08,7480.24,4193.71,3246.2,2937.93,2268.08,2828.254,3434.539,2049.94,264.92,196.07
7/25/2022,22171.68,149678.794512,376.38,3250.388,1723.98,2492.49,2792.9,3344.19,16027.92,7556.69,4154.08,3220.95,2900.19,2264.84,2785.216,3406.137,2042.986,264.92,196.02
7/22/2022,22605.38,152620.22307,374.94,3269.974,1714.87,2507.9,2845.04,3367.34,15894.61,7588.82,4148.07,3254.91,2958.8,2302.74,2794.571,3426.598,2047.236,264.8,195.89
7/21/2022,23123.88,156474.671184,369.3,3272.001,1726.32,2532.03,2824.52,3353.27,15933.61,7661.48,4126.38,3306.7,2977.41,2306.41,2819.856,3428.645,2061.966,264.77,195.89
7/20/2022,23258.12,157127.207096,373.06,3304.724,1779.82,2563.02,2871.29,3389.79,16106.12,7652.33,4191.31,3267.05,3006.67,2371.12,2870.083,3463.045,2066.49,264.77,195.84
7/19/2022,23304.71,157171.625182,372.18,3279.431,1781.88,2552.77,2848.34,3361.95,15870.58,7555.76,4179.82,3236.78,2967.19,2375.47,2860.324,3436.677,2060.975,264.77,195.83
7/18/2022,21487.97,144897.679304,373.43,3278.103,1783.83,2556.52,2885.71,3366.5,15841.49,7625.98,4166.44,3225,2950.67,2405.6,2847.591,3435.225,2055.381,264.73,195.81
7/15/2022,20926.53,141404.748516,372.02,3228.061,1713.94,2489.71,2863.29,3307.47,15807.6,7628.93,4094.56,3203.68,2910.03,2339.7,2760.657,3382.685,2027.605,264.65,195.81
7/14/2022,20667.93,139634.601873,378,3281.744,1730.3,2542.98,2907.6,3318.1,15862.35,7801.35,4209.5,3221.26,2947.15,2373.91,2801.971,3439.035,2056.97,264.65,195.74
7/13/2022,19657.01,132069.553087,374.94,3284.292,1737.83,2541.24,2876.64,3298.74,15929.89,7657.21,4297.22,3201.15,2889.39,2442.76,2802.596,3441.889,2031.457,264.62,195.71
7/12/2022,19443.28,130754.113672,375.23,3281.467,1750.59,2542.94,2834.44,3284.34,15879.16,7679.59,4365.98,3228.86,2841.66,2412.29,2801.432,3439.074,2044.165,264.61,195.68
7/11/2022,20409.54,137131.69926,376.6,3313.584,1739.32,2561.56,2845.35,3310.65,16025.05,7912.03,4381.41,3327.81,2842.95,2401.9,2824.208,3472.696,2051.891,264.62,195.63
7/8/2022,21846.53,146253.779738,376.31,3356.078,1795.48,2621.8,2891.16,3373.8,16331.3,7961.52,4412.02,3426.33,2891.38,2382.93,2898.219,3517.374,2064.266,264.57,195.47
7/7/2022,21610.58,144806.013406,376.1,3364.398,1821.87,2641.76,2926.38,3400.94,16351.71,7944.41,4412.07,3392.3,2879.31,2386.92,2940.066,3526.198,2056.529,264.54,195.44
7/6/2022,20380,136709.04,382.25,3355.35,1809.88,2636.66,2895.24,3340.78,16462.01,8080.81,4427.72,3424.15,2850.03,2358.46,2917.958,3516.654,2049.86,264.54,195.44
7/5/2022,20441.63,137361.621111,390.23,3404.025,1912.8,2730.96,2944.33,3373.41,16804.51,8176.67,4494.28,3388.78,2858.93,2369.12,3050.194,3567.635,2084.793,264.52,195.51
7/4/2022,19755.85,132376.04851,390.43,3405.427,1854.56,2716.21,2921.19,3435.73,17007.13,8176.04,4503.47,3420.46,2886.74,2349.78,3002.947,3569.065,2074.095,264.49,195.53
7/1/2022,19406.69,130053.933035,392.8,3387.637,1854.12,2698.33,2883.35,3427.19,17044.02,7813.92,4513.2,3493.85,2865.85,2294.94,2983.412,3550.327,2066.584,264.42,195.52
6/30/2022,18731.3,125486.59809,391.7,3398.616,1855.2,2677.33,2905.87,3471.34,17288.97,7830.86,4545.85,3530.22,2883.56,2258.18,2964.601,3561.895,2073.411,264.36,195.48
6/29/2022,20197.75,135343.102975,392.67,3361.518,1857.12,2644.34,2851.05,3411.47,16746.84,7662.15,4513.35,3463.86,2852.24,2263.38,2938.499,3522.979,2063.618,264.28,195.43
6/28/2022,20247.7,135821.5716,394,3409.21,1869.61,2704.29,2924.19,3531.84,16853.86,7705.78,4516.19,3514.02,2905.76,2281.9,3006.54,3573.044,2078.853,264.28,195.35
6/27/2022,20898.65,139849.58607,394.88,3379.185,1824.69,2677.97,2867.97,3501.41,16817.31,7735.98,4509.99,3411.93,2889.84,2245.71,2963.369,3541.522,2059.442,264.27,195.5
6/24/2022,21183.82,141715.519036,393.34,3349.747,1765.11,2643,2859.9,3427.94,16378.97,7616.79,4475.13,3384.84,2880.44,2253.1,2902.634,3510.589,2027.812,264.21,195.47
6/23/2022,20795.38,139308.25062,396.13,3320.149,1780.46,2622.97,2809.7,3386.47,16150.06,7426.69,4487.77,3319.36,2827.98,2250.04,2893.971,3479.529,2020.496,264.18,195.35
6/22/2022,19857.05,133087.906215,396.58,3267.202,1747.16,2600.85,2767.35,3262.61,15992.52,7405.22,4406.07,3247.52,2801.85,2250.17,2848.435,3424.064,2008.628,264.15,195.45
6/21/2022,20838.45,139398.811275,396,3306.719,1780.4,2627.3,2784.48,3321.44,16224.68,7505.58,4463.5,3355.55,2852.6,2282.1,2877.843,3465.492,2029.875,264.15,195.45
6/20/2022,20427.23,136709.236775,396.5,3315.43,1767.27,2678.51,2808.45,3337.95,16288.63,7554.09,4408.68,3386.25,2846.69,2266.83,2913.502,3474.539,2022.638,264.12,195.39
6/17/2022,20630.54,138569.148018,397.82,3316.786,1875.1,2708.15,2787.25,3284.71,16132.47,7504.4,4449.01,3350.25,2844.72,2238.54,2990.819,3475.83,2069.02,264.07,195.33
6/16/2022,20677.24,138628.487856,395.17,3285.385,1880.89,2659.06,2748.69,3226.67,15810.07,7356.45,4438.1,3360,2805.73,2226.16,2965.376,3442.847,2049.244,264.07,195.21
6/15/2022,21640.29,145312.383321,393.38,3305.406,1961,2678.6,2736.36,3241.59,15850.14,7290.3,4555.15,3318.47,2769.54,2239,3020.067,3463.621,2058.936,264.06,195.23
6/14/2022,21966.38,148075.36758,396.14,3288.906,2008.63,2682.33,2736.47,3242.14,15689.58,7203.04,4425.4,3280.17,2760.88,2246.42,3065.436,3446.12,2081.943,264.02,195.23
6/13/2022,23209.61,156771.631706,403.99,3255.551,1958.45,2670.5,2747.63,3167.96,15440.69,7180.17,4324.88,3331.12,2783.22,2220.52,3040.634,3411.059,2086.207,264.02,195.25
6/10/2022,29177.39,195754.027249,397,3284.834,1983.2,2651.34,2755.81,3182.44,15684.2,7314.5,4415.62,3376.86,2783.18,2277.87,3031.16,3441.787,2093.703,263.94,195.23
6/9/2022,30161.34,201854.76795,399.06,3238.954,1961.8,2609.07,2732.89,3111.21,15482.01,7217.75,4379.63,3319.04,2750.03,2242.4,2979.414,3393.625,2069.982,263.97,195.23
6/8/2022,30179.77,201715.546726,397.08,3263.793,1944.58,2621.77,2740.17,3206.42,15727.78,7389.8,4344.18,3433.24,2779.88,2263.02,2974.276,3419.699,2073.989,263.98,195.18
6/7/2022,31330.81,208992.168105,395.58,3241.763,1866.01,2591.24,2750.69,3183.6,15539.62,7287.36,4317.79,3423.9,2788.32,2245.26,2900.347,3396.538,2056.276,263.97,195.18
6/6/2022,31438.72,209190.099008,397.28,3236.372,1860.99,2602.11,2742.12,3213.05,15238.23,7143.75,4290.66,3474.47,2817.44,2261.42,2902.721,3390.949,2033.944,263.95,195.14
6/2/2022,30225.18,201308.766354,398.06,3195.458,1812.8,2530.89,2696.82,3176.28,15022.79,6953.69,4280.81,3364.35,2796.2,2247.73,2820.317,3348.297,1990.979,263.83,195.12
6/1/2022,29621.61,198056.008782,395.14,3182.156,1863.71,2513.77,2671.94,3133.15,15118.74,7006.33,4297.19,3249.21,2743.22,2260.62,2837.948,3334.462,2031.785,263.78,195.11
5/31/2022,31788.28,212085.046504,398.01,3186.427,1854.86,2533.47,2680.93,3103.85,15308.83,7103.02,4310.79,3251.69,2728.88,2274.64,2840.135,3338.938,2059.326,263.76,195.08
5/30/2022,31257.74,208220.309236,399.55,3149.061,1854.1,2517.25,2641.43,3073.91,14883.22,6961.75,4284.97,3157.98,2688.82,2239.11,2823.286,3299.851,2052.31,263.72,195.1
5/27/2022,28728.9,192466.39266,402.06,3130.24,1869.09,2488.33,2632.18,2999.11,14575.94,6939.5,4302.49,3107.27,2665.94,2232.74,2810.826,3280.259,2044.846,263.61,195.09
5/26/2022,29437.55,198376.705695,400.18,3123.108,1843.62,2491.65,2633.49,3007.67,14520.4,6880.97,4275.18,3135.38,2679.98,2246.4,2797.444,3272.823,2046.894,263.58,195
5/25/2022,29764.46,199219.483672,399.52,3107.464,1802.69,2477.43,2603.09,3014.8,14509.19,6924.45,4264.46,3146.28,2644.97,2225.25,2759.168,3256.399,2023.473,263.53,194.92
5/24/2022,29438.3,195873.61671,399.61,3070.927,1758.93,2458.03,2556.5,2967.78,14472.99,6866.92,4255.25,3134.07,2577.66,2156.63,2717.383,3218.118,1983.834,263.47,194.68
5/23/2022,29314.55,194932.963135,397.69,3146.857,1773.14,2541.85,2627.49,2997.63,14732.18,7219.91,4308.09,3282.27,2666.03,2200.67,2791.759,3297.702,2005.374,263.43,194.75
5/20/2022,29117.13,194880.95109,397.53,3146.567,1757.35,2512.85,2648.29,3021.08,14941.21,7218.67,4330.12,3271.06,2630.35,2218.9,2754.282,3297.331,2022.056,263.33,194.63
5/19/2022,30231.08,202926.1245,395.31,3096.965,1693.46,2451.94,2608.81,2970.74,14471.8,7019.75,4252.03,3240.64,2601.53,2196.61,2675.374,3245.403,1994.089,263.31,194.58
5/18/2022,29205.89,197262.422238,393.77,3085.977,1696.21,2452.23,2545.5,2984.74,14655.62,7028.81,4275.49,3218.53,2561.82,2166.97,2671.298,3233.795,1986.19,263.23,194.58
5/17/2022,30077.8,202655.19306,397.93,3093.697,1717.32,2467.65,2555.42,2994.66,14702.37,7131.97,4295.42,3201.35,2581.32,2147.96,2699.232,3242.296,1968.668,263.19,194.53
5/16/2022,29908.75,202963.768375,395.3,3073.749,1692.78,2431.6,2520.41,2951.82,14602.3,7178.89,4249.29,3108.48,2571.85,2164.97,2663.075,3221.486,1973.962,263.17,194.49
5/13/2022,29760.13,202047.474596,399.4,3084.284,1656.79,2414.26,2532.83,2969.87,14806.67,7326.25,4291.19,3144.52,2587.08,2184.94,2620.19,3232.583,1972.504,263.05,194.48
5/12/2022,28546.25,193723.416375,402.64,3054.994,1608.33,2402.98,2517.1,2898.86,14843.09,7284.88,4250.58,3155.19,2563.75,2152.29,2579.242,3201.84,1949.012,263.02,194.52
5/11/2022,28402.78,190914.966326,397.65,3058.703,1630.64,2425.11,2535.47,2903.18,14776.24,7211.02,4275.81,3134.3,2551.2,2157.67,2610.678,3205.63,1945.985,263.01,194.5
5/10/2022,31000.83,208781.289801,402.3,3035.844,1599.1,2385.11,2508.12,2827.64,14637.36,7007.91,4280.54,3040.83,2542.41,2157.44,2573.876,3181.723,1936.774,262.98,194.47
5/9/2022,30959.3,208380.85644,404.55,3004.141,1640.96,2391.25,2482.16,2782.26,14399.89,6938.39,4241.71,2938.58,2501.27,2099.74,2594.323,3148.406,1949.858,262.96,194.38
5/6/2022,36077.29,240520.076972,402.65,3001.561,1658.69,2380.62,2466.09,2825.18,14510.3,6906.71,4268.02,2959.87,2487.11,2096.73,2591.955,3145.634,1928.594,262.89,194.39
5/5/2022,36456.02,242643.977916,403.47,3067.759,1690.01,2458.89,2530.64,2922.71,15061.87,7027.15,4368.4,3027.7,2528.51,2143.27,2659.596,3215.102,1942.518,262.87,194.27
4/29/2022,38560.04,254824.02434,405.1,3047.063,1685.98,2429.98,2513.99,2880.86,15068.47,6950.52,4387.79,3026.13,2530.65,2127.79,2640.526,3193.333,1925.177,262.69,194.21
4/28/2022,39889.27,264330.236582,400.27,2975.485,1674.75,2357.86,2435.9,2766.26,14957.7,6765.41,4344.59,2879.4,2432.88,2109.85,2565.354,3118.398,1894.946,262.66,194.13
4/27/2022,39106.93,256564.924958,400.6,2958.282,1600.09,2358.59,2393.33,2754.63,14943.93,6753.99,4303.84,2919.01,2446.94,2086.79,2523.726,3100.344,1857.95,262.62,194.16
4/26/2022,38123.52,249960.671232,400.37,2886.426,1549.43,2241.25,2280.42,2679.01,14634.74,6649.25,4300.86,2759.91,2370.57,2026.68,2403.347,3025.026,1807.385,262.58,194.07
4/25/2022,40186.18,263597.229092,403.53,2928.512,1609.53,2292.4,2293.74,2701.19,14345.75,6608.3,4367.35,2854.99,2411.02,2061.07,2502.32,3069.165,1825.038,262.55,194.05
4/22/2022,39621.31,257593.984834,404.6,3086.919,1690.69,2458.47,2426.46,2826.67,14982.76,6970.76,4559.62,3069.95,2548.25,2139.86,2700.415,3235.266,1878.734,262.45,194
4/21/2022,40615.45,261998.083315,402.8,3079.808,1666.76,2447,2425.44,2810.31,15066.82,6979.23,4497.96,3132.66,2554.47,2080.4,2695.88,3227.817,1844.142,262.42,193.97
4/20/2022,41430.79,265952.527168,399.33,3151.05,1702.07,2542.38,2516.51,2890.51,15298.85,7173.38,4501.52,3201.99,2618.3,2137.24,2807.77,3302.511,1863.881,262.4,193.87
4/19/2022,41297.9,264038.12365,403.99,3194.029,1786.89,2633.86,2568.14,2885.33,15081.48,7251.37,4551.92,3238.15,2645.68,2162.04,2935.368,3347.551,1880.381,262.37,193.95
4/18/2022,40673.67,258973.324257,406.23,3195.524,1737.58,2623.21,2571.92,2928.82,15213.85,7422.87,4576.28,3321.62,2638.83,2139.04,2878.7,3349.125,1851.836,262.35,193.93
4/15/2022,40404.52,257437.39918,404.35,3211.245,1789.62,2646.54,2548.66,2914.51,15217.55,7432.07,4708.77,3226.91,2609.45,2123.92,2915.653,3365.694,1836.57,262.25,193.9
4/14/2022,39915.93,254599.767912,403.42,3225.641,1847.63,2697.08,2567.37,2882.52,15277.53,7345.55,4665.42,3234.6,2655.37,2107.94,2978.903,3380.729,1864.173,262.23,193.88
4/13/2022,41254.52,262717.034264,402.42,3186.824,1786.04,2671.77,2544.92,2801.85,14656.88,7224.65,4656.06,3174.8,2650.41,2120.1,2911.023,3339.983,1854.936,262.2,193.82
4/12/2022,39534.08,251662.093056,400,3213.33,1728.8,2666.12,2579.84,2822.59,14659.1,7421.52,4676.37,3250.77,2709.68,2144.37,2862.904,3367.816,1840.779,262.19,193.86
4/11/2022,39846.47,253822.0139,398.16,3167.126,1727.81,2657.91,2541.66,2718.08,14031.29,7261.66,4632.88,3210.07,2663.7,2137.14,2841.461,3319.338,1824.622,262.21,193.76
4/8/2022,42815.77,272522.37605,395.16,3251.85,1745.11,2733.86,2617.07,2837.07,14451.3,7460.13,4728.69,3377.89,2761.3,2189.58,2894.063,3408.232,1839.118,262.13,193.8
4/7/2022,43577.22,277168.550088,393.67,3236.695,1723.17,2678.82,2587.76,2840.24,14539.27,7624.56,4680.09,3388.6,2790.87,2174.07,2828.861,3392.356,1825.072,262.09,193.68
4/6/2022,43885.38,279102.239724,393.66,3283.426,1713.98,2698.7,2612.7,2889.76,14661.54,7802.54,4749.58,3463.47,2849.75,2201.34,2843.781,3441.333,1847.74,262.11,193.62
4/1/2022,46168.58,293766.057682,395.11,3282.717,1720.25,2676.58,2642.99,2948.15,14900.31,7874.92,4698.08,3549.77,2865.02,2179.82,2837.565,3440.64,1819.437,261.88,193.48
3/31/2022,45767.58,290166.4572,393.24,3252.203,1725.9,2646.55,2608.96,2888.87,14638.68,7950.73,4633.61,3555.96,2834.41,2172.28,2823.873,3408.609,1797.479,261.9,193.37
3/30/2022,47277.24,300101.736348,392,3266.596,1695.31,2680.42,2664.73,2918.36,14728.78,7999.31,4604.65,3634.55,2855.26,2186.7,2835.618,3423.737,1791.019,261.82,193.36
3/29/2022,47486.26,302212.055892,394.7,3203.939,1738.15,2642.23,2602.04,2811.43,14182.8,7827.07,4514.95,3560.01,2794.48,2161.49,2848.771,3357.94,1769.05,261.77,193.33
3/28/2022,47967.56,305654.089076,396.54,3214.503,1712.23,2641.14,2608.6,2841.94,14322.78,7770.44,4529.79,3650.14,2820.06,2153.64,2824.666,3369.066,1763.315,261.75,193.3
3/25/2022,44577.76,283790.935712,401.6,3212.24,1653.24,2648.35,2600.86,2879.99,14614.66,7829.63,4512.19,3690.15,2815.58,2129.77,2805.093,3366.682,1759.778,261.68,193.23
